posicion_id,tema_id,posicion_num,nombre,resumen,n_cuentas,n_msgs,n_palabras_tema,top_words,top_subclusters,plataformas,mono_tema_share,top5_cuentas_share,hhi_cuentas,max_hour_share,duplicate_share,top_url_share,ibea_score,ibea_nivel,postura_actor,postura_actor_etiqueta,postura_actor_score,postura_actor_apoyo,postura_actor_critica,postura_actor_evidencia,postura_actor_referencias,postura_actor_mensajes
T07_P1,7,1,"Perspectiva sobre t07: tampico, villarreal, monica, con énfasis en tampico","Perspectiva sobre t07: tampico, villarreal, monica, con énfasis en tampico. Grupo de 29 cuentas dentro de T07: tampico, villarreal, monica; usa principalmente tampico, villarreal, monica, alcaldesa, cdvictoria, anaya. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",29,119,489,"tampico, villarreal, monica, alcaldesa, cdvictoria, anaya, leer, bienestar, jornada, local, encabezar, inaugurar","S0:262, S3:132, S4:35, S1:34, S2:17, S-1:8","{""Twitter"": 15, ""Facebook"": 6, ""TikTok"": 5, ""Instagram"": 3}",0.0,0.638,0.1089,0.0588,0.0504,0.0328,29.5,bajo,apoyo_defensa,Apoyo/defensa,0.9512,40.0,1.0,41.0,287,28
T07_P2,7,2,"Perspectiva sobre t07: tampico, villarreal, monica, con énfasis en tampico","Perspectiva sobre t07: tampico, villarreal, monica, con énfasis en tampico. Grupo de 36 cuentas dentro de T07: tampico, villarreal, monica; usa principalmente tampico, villarreal, nota, monica, victoria, refineria. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",36,83,330,"tampico, villarreal, nota, monica, victoria, refineria, local, completo, leer, estamosentodaspart, dando, click","S2:95, S3:91, S0:55, S1:36, S4:28, S6:21","{""Twitter"": 20, ""Facebook"": 5, ""Instagram"": 5, ""YouTube"": 5, ""TikTok"": 1}",0.0,0.5788,0.1906,0.0723,0.0602,0.1111,36.0,bajo,apoyo_defensa,Apoyo/defensa,1.0,15.0,0.0,15.0,59,9
T08_P1,8,1,Críticas y acusaciones de corrupción,"Críticas y acusaciones de corrupción. Grupo de 28 cuentas dentro de T08: americo, mora, pensar; usa principalmente mora, jesus, americo, creer, pensar, criminal. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",28,38,133,"mora, jesus, americo, creer, pensar, criminal, corrupto, ejercito, proteger, amlo, leon, principal","S1:26, S5:24, S2:23, S0:19, S4:13, S7:11","{""YouTube"": 23, ""Twitter"": 5}",0.0,0.3684,0.0533,0.1316,0.0526,0.0,37.0,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,4,0
T09_P1,9,1,"Perspectiva sobre t09: justicia, persona, familia, con énfasis en justicia","Perspectiva sobre t09: justicia, persona, familia, con énfasis en justicia. Grupo de 29 cuentas dentro de T09: justicia, persona, familia; usa principalmente justicia, zapata, quintos, gobernador, exigir, abuela. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",29,46,193,"justicia, zapata, quintos, gobernador, exigir, abuela, familia, alejandra, marina, continuar, peso, menor","S1:105, S2:59, S6:16, S8:5, S4:4, S0:3","{""Twitter"": 15, ""YouTube"": 13, ""Instagram"": 1}",0.0,0.4508,0.0751,0.1522,0.0652,0.1667,51.4,medio,apoyo_defensa,Apoyo/defensa,1.0,7.0,0.0,7.0,19,7
T09_P2,9,2,"Perspectiva sobre t09: justicia, persona, familia, con énfasis en familia","Perspectiva sobre t09: justicia, persona, familia, con énfasis en familia. Grupo de 20 cuentas dentro de T09: justicia, persona, familia; usa principalmente familia, marina, persona, menor, justicia, vehiculo. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",20,29,121,"familia, marina, persona, menor, justicia, vehiculo, ocurrir, controlar, confianza, choque, accidente, percance","S0:43, S6:42, S1:14, S4:12, S3:4, S2:2","{""YouTube"": 14, ""Twitter"": 5, ""Instagram"": 1}",0.0,0.5702,0.0927,0.1034,0.0345,0.0,33.4,bajo,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,1.0,3,1
T10_P1,10,1,"Perspectiva sobre t10: perro, estatal, actividad, con énfasis en mexico","Perspectiva sobre t10: perro, estatal, actividad, con énfasis en mexico. Grupo de 26 cuentas dentro de T10: perro, estatal, actividad; usa principalmente mexico, reynosa, permitir, guardia, recurso, frontera. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",26,41,126,"mexico, reynosa, permitir, guardia, recurso, frontera, entidad, entrar, actividad, extorsion, hombre, robar","S2:36, S1:26, S10:11, S5:11, S7:8, S0:8","{""YouTube"": 14, ""Twitter"": 9, ""Instagram"": 2, ""TikTok"": 1}",0.0,0.3333,0.0464,0.0732,0.122,0.1818,41.7,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,9,0
T10_P2,10,2,"Perspectiva sobre t10: perro, estatal, actividad, con énfasis en america","Perspectiva sobre t10: perro, estatal, actividad, con énfasis en america. Grupo de 4 cuentas dentro de T10: perro, estatal, actividad; usa principalmente america, minuto, titulo, pequeno, robar. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",4,18,35,"america, minuto, titulo, pequeno, robar","S6:29, S2:3, S10:2, S9:1","{""YouTube"": 4}",0.0,1.0,0.5037,0.5556,0.0,0.0,42.0,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T11_P1,11,1,"Perspectiva sobre t11: liga, francia, tour, con énfasis en buscar","Perspectiva sobre t11: liga, francia, tour, con énfasis en buscar. Grupo de 17 cuentas dentro de T11: liga, francia, tour; usa principalmente buscar, francia, ganar, san, tour, convertir. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",17,21,81,"buscar, francia, ganar, san, tour, convertir, comida, equipo, campana, cobrar, mostrar, logro","S3:15, S6:14, S1:13, S5:11, S8:7, S9:6","{""Twitter"": 10, ""YouTube"": 7}",0.0,0.5185,0.0809,0.1429,0.0,0.0,36.2,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T11_P2,11,2,"Deporte, competencia y resultados","Deporte, competencia y resultados. Grupo de 14 cuentas dentro de T11: liga, francia, tour; usa principalmente partido, gol, equipo, liga, futbol, jugar. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",14,25,73,"partido, gol, equipo, liga, futbol, jugar, jugador, ganar, historico, medida, division, alto","S0:33, S4:20, S5:9, S2:5, S7:3, S1:1","{""YouTube"": 13, ""Twitter"": 1}",0.0,0.6027,0.1162,0.28,0.0,0.0,42.0,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T12_P1,12,1,"Perspectiva sobre t12: exposicion, ofrecer, experiencia, con énfasis en experiencia","Perspectiva sobre t12: exposicion, ofrecer, experiencia, con énfasis en experiencia. Grupo de 23 cuentas dentro de T12: exposicion, ofrecer, experiencia; usa principalmente experiencia, vivir, disfrutar, exposicion, vacacion, verano. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",23,50,262,"experiencia, vivir, disfrutar, exposicion, vacacion, verano, descubrir, unico, viaje, llegar, gratuito, recibir","S0:84, S1:39, S6:39, S4:27, S5:25, S2:17","{""YouTube"": 13, ""Instagram"": 5, ""Facebook"": 2, ""Twitter"": 2, ""TikTok"": 1}",0.0,0.7061,0.1968,0.06,0.0,0.25,34.6,bajo,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0,6,2
T13_P1,13,1,"Perspectiva sobre t13: temperatura, mante, sol, con énfasis en mama","Perspectiva sobre t13: temperatura, mante, sol, con énfasis en mama. Grupo de 11 cuentas dentro de T13: temperatura, mante, sol; usa principalmente mama, hermano, hora, sheinbaum, zona, acudir. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",11,18,36,"mama, hermano, hora, sheinbaum, zona, acudir, asesinar, calor, dirigir, entrenar, clima, esperar","S1:20, S5:5, S3:5, S4:2, S6:2, S2:1","{""YouTube"": 8, ""Twitter"": 3}",0.0,0.5,0.0926,0.1111,0.0,0.5,49.3,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,1,0
T14_P1,14,1,Respaldo y defensa de la gestión,"Respaldo y defensa de la gestión. Grupo de 26 cuentas dentro de T14: dafne, caso, investigacion; usa principalmente academia, dafne, danna, yanina, militarizada, investigacion. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",26,51,263,"academia, dafne, danna, yanina, militarizada, investigacion, caso, defensa, adolescente, feminicidio, fiscalia, morir","S2:82, S1:67, S3:49, S0:21, S5:20, S4:17","{""YouTube"": 15, ""Twitter"": 10, ""Instagram"": 1}",0.0,0.6768,0.1469,0.1176,0.1176,0.25,54.8,medio,apoyo_defensa,Apoyo/defensa,1.0,4.0,0.0,4.0,14,4
T14_P2,14,2,"Perspectiva sobre t14: dafne, caso, investigacion, con énfasis en caso","Perspectiva sobre t14: dafne, caso, investigacion, con énfasis en caso. Grupo de 38 cuentas dentro de T14: dafne, caso, investigacion; usa principalmente caso, dafne, fiscalia, investigacion, joven, academia. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",38,52,195,"caso, dafne, fiscalia, investigacion, joven, academia, etapa, sexual, orden, feminicidio, luis, nieta","S1:83, S0:49, S5:22, S2:17, S4:14, S3:5","{""YouTube"": 27, ""Twitter"": 10, ""Facebook"": 1}",0.0,0.359,0.0466,0.0769,0.0192,0.5,43.0,medio,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,1.0,6,1
T15_P1,15,1,"Noticias, columnas y agenda informativa","Noticias, columnas y agenda informativa. Grupo de 11 cuentas dentro de Opiniones generales y contenido compartido; usa principalmente julio, columna, casa, quedar, mandar, conversacion. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",11,160,663,"julio, columna, casa, quedar, mandar, conversacion, resumen, informativo, correo, newsletter, cartones, noticias","S1:208, S0:159, S2:132, S4:93, S3:71","{""YouTube"": 10, ""Medios"": 1}",0.0,0.9713,0.8639,0.025,0.0062,0.6415,36.5,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,1,0
T16_P1,16,1,"Perspectiva sobre t16: fortalecer, impulsar, municipio, con énfasis en tampicotecuida","Perspectiva sobre t16: fortalecer, impulsar, municipio, con énfasis en tampicotecuida. Grupo de 23 cuentas dentro de T16: fortalecer, impulsar, municipio; usa principalmente tampicotecuida, fortalecer, impulsar, economico, generar, distintivo. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",23,102,310,"tampicotecuida, fortalecer, impulsar, economico, generar, distintivo, oportunidad, entrega, servytur, concanaco, reconocer, hechoentampico","S0:193, S5:58, S4:22, S2:20, S1:9, S3:8","{""Facebook"": 11, ""Instagram"": 5, ""Twitter"": 5, ""TikTok"": 2}",0.0435,0.6419,0.1613,0.0882,0.3039,0.1,57.2,medio,apoyo_defensa,Apoyo/defensa,1.0,18.0,0.0,18.0,50,10
T17_P1,17,1,"Salud, atención médica y asistencia","Salud, atención médica y asistencia. Grupo de 15 cuentas dentro de T17: salud, general, hospital; usa principalmente salud, general, hospital, avance, aniversario, contar. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",15,17,68,"salud, general, hospital, avance, aniversario, contar, noticia, reportar, medico, decada, enhorabuena, clinica","S0:35, S3:12, S7:8, S5:4, S2:3, S1:3","{""Twitter"": 10, ""YouTube"": 2, ""Facebook"": 1, ""Instagram"": 1, ""TikTok"": 1}",0.0,0.5294,0.0843,0.2941,0.0,1.0,60.0,medio,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0,5,2
T18_P1,18,1,Actividades culturales y eventos públicos,"Actividades culturales y eventos públicos. Grupo de 29 cuentas dentro de T18: taller, metro, municipal; usa principalmente presidenta, municipal, metro, espacio, taller, artes. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",29,74,442,"presidenta, municipal, metro, espacio, taller, artes, cultural, agosto, mujer, arte, zacil, metropolitano","S1:138, S2:114, S3:80, S0:46, S4:39, S5:20","{""YouTube"": 12, ""Facebook"": 8, ""Instagram"": 5, ""Twitter"": 3, ""TikTok"": 1}",0.0,0.7919,0.2649,0.0676,0.0676,0.5,49.0,medio,apoyo_defensa,Apoyo/defensa,0.9355,30.0,1.0,31.0,104,19
T19_P1,19,1,"Perspectiva sobre t19: tamaulipas, altamira, nuevolaredo, con énfasis en tamaulipas","Perspectiva sobre t19: tamaulipas, altamira, nuevolaredo, con énfasis en tamaulipas. Grupo de 24 cuentas dentro de T19: tamaulipas, altamira, nuevolaredo; usa principalmente tamaulipas, matamoros, nuevolaredo, altamira, libramiento, poniente. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",24,59,225,"tamaulipas, matamoros, nuevolaredo, altamira, libramiento, poniente, nino, conectividad, elmante, ciudadvictoria, riobravo, laredo","S0:90, S3:71, S4:35, S2:11, S1:11, S8:3","{""Twitter"": 17, ""Facebook"": 2, ""TikTok"": 2, ""YouTube"": 2, ""Instagram"": 1}",0.0,0.5022,0.0718,0.1356,0.0508,0.12,45.4,medio,apoyo_defensa,Apoyo/defensa,1.0,7.0,0.0,7.0,44,4
T20_P1,20,1,"Perspectiva sobre t20: responder, ciento, demanda, con énfasis en ayuda","Perspectiva sobre t20: responder, ciento, demanda, con énfasis en ayuda. Grupo de 10 cuentas dentro de T20: responder, ciento, demanda; usa principalmente ayuda, rata, falta, azul, pendejo, base. Senal indiciaria alto; requiere lectura cualitativa antes de concluir coordinacion.",10,16,35,"ayuda, rata, falta, azul, pendejo, base, olvidar, implementar, ayudar, cuestionar, expansion, basura","S2:11, S1:7, S4:6, S8:4, S0:3, S5:3","{""YouTube"": 8, ""Twitter"": 2}",0.0,0.5714,0.1037,0.375,0.0625,1.0,66.0,alto,sin_postura,Sin postura,0.0,0.0,0.0,0.0,6,0
T21_P1,21,1,Críticas y acusaciones de corrupción,"Críticas y acusaciones de corrupción. Grupo de 115 cuentas dentro de T21: gobierno, politico, ruffo; usa principalmente huachicol, hablar, politico, narco, morena, ruffo. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",115,132,569,"huachicol, hablar, politico, narco, morena, ruffo, lopez, prueba, pueblo, gente, fiscal, obrador","S1:145, S3:94, S5:73, S4:64, S0:49, S6:48","{""YouTube"": 104, ""Twitter"": 11}",0.0609,0.1388,0.0125,0.0606,0.0227,0.0,17.3,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,9,0
T21_P2,21,2,Críticas y acusaciones de corrupción,"Críticas y acusaciones de corrupción. Grupo de 48 cuentas dentro de T21: gobierno, politico, ruffo; usa principalmente gobierno, claudia, morena, narco, pueblo, verguenza. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",48,58,193,"gobierno, claudia, morena, narco, pueblo, verguenza, obrador, gente, ratero, peor, corrupcion, ruffo","S2:81, S3:34, S1:28, S5:17, S7:11, S-1:6","{""YouTube"": 42, ""Twitter"": 4, ""Facebook"": 1, ""TikTok"": 1}",0.0208,0.2073,0.0242,0.0862,0.0,0.3333,35.3,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,6,0
T22_P1,22,1,"Obras, vivienda y desarrollo urbano","Obras, vivienda y desarrollo urbano. Grupo de 56 cuentas dentro de T22: colonia, ano, seguir; usa principalmente ano, seguir, parecer, construir, obra, unidos. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",56,74,273,"ano, seguir, parecer, construir, obra, unidos, senor, colonia, entregar, dinero, mejorar, asesinato","S0:73, S7:44, S4:37, S5:35, S2:34, S1:32","{""YouTube"": 45, ""Twitter"": 8, ""Facebook"": 2, ""TikTok"": 1}",0.0179,0.2894,0.0314,0.0676,0.0135,0.2,30.2,bajo,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0,18,1
T22_P2,22,2,Felicitaciones y expresiones de afecto,"Felicitaciones y expresiones de afecto. Grupo de 28 cuentas dentro de T22: colonia, ano, seguir; usa principalmente excelente, gracias, felicidad, felicidades, lic, seguir. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",28,86,136,"excelente, gracias, felicidad, felicidades, lic, seguir, apoyar, viva, cumplir, obra, ano, colonia","S3:106, S4:10, S0:6, S2:6, S1:3, S7:3","{""Facebook"": 22, ""YouTube"": 4, ""Instagram"": 1, ""Twitter"": 1}",0.0714,0.3088,0.0424,0.0698,0.1744,0.0,38.8,medio,apoyo_defensa,Apoyo/defensa,1.0,13.0,0.0,13.0,10,9
T23_P1,23,1,"Perspectiva sobre t23: proteccion, civil, ciudad, con énfasis en area","Perspectiva sobre t23: proteccion, civil, ciudad, con énfasis en area. Grupo de 13 cuentas dentro de T23: proteccion, civil, ciudad; usa principalmente area, ciudad, curso, pleno, madero, uniforme. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",13,18,59,"area, ciudad, curso, pleno, madero, uniforme, juan, calle, prevencion, accion, drenaje, direccion","S6:12, S0:11, S1:9, S3:9, S4:5, S5:4","{""Twitter"": 6, ""YouTube"": 4, ""Facebook"": 1, ""Instagram"": 1, ""TikTok"": 1}",0.0,0.5932,0.0951,0.1111,0.1111,0.5,59.9,medio,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,1.0,4,1
T24_P1,24,1,"Perspectiva sobre t24: social, pais, programa, con énfasis en pais","Perspectiva sobre t24: social, pais, programa, con énfasis en pais. Grupo de 9 cuentas dentro de T24: social, pais, programa; usa principalmente pais, cualquiera, mantenimiento, viajar, mexicano, pasajero. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",9,9,62,"pais, cualquiera, mantenimiento, viajar, mexicano, pasajero, servicio, social, transporte, girar, establecido, fundamental","S0:26, S3:11, S6:10, S1:5, S2:5, S5:5","{""YouTube"": 8, ""Instagram"": 1}",0.0,0.7097,0.127,0.1111,0.0,1.0,49.3,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
